transaction_id,customer_id,date,category,description,amount,direction,balance_after,is_anomaly
fb88bad2-1,CUSTFFBD20,2026-04-02,Rent/Installment,ACH DEBIT - RENT PAYMENT,4283.31,debit,28379.57,False
caab7a25-c,CUSTFFBD20,2026-04-03,Savings Transfer,INTERNAL XFER - SAVINGS,56.15,debit,28323.42,False
9a1bb83a-7,CUSTFFBD20,2026-04-03,Savings Transfer,TRANSFER TO SAVINGS ACCT,239.76,debit,28083.66,False
429e0d8b-2,CUSTFFBD20,2026-04-05,Healthcare,CLINIC VISIT FEE,25.56,debit,28058.1,False
8bb4fda2-0,CUSTFFBD20,2026-04-07,Utilities,ELECTRICITY BILL PMT,758.94,debit,27299.16,False
4f4b7069-b,CUSTFFBD20,2026-04-08,Shopping,ONLINE STORE CHECKOUT,391.12,debit,26908.04,False
e7686da7-9,CUSTFFBD20,2026-04-09,Entertainment,GAMING STORE PURCHASE,241.71,debit,26666.33,False
0edd7366-b,CUSTFFBD20,2026-04-10,Savings Transfer,INTERNAL XFER - SAVINGS,415.71,debit,26250.62,False
0e2e3abc-9,CUSTFFBD20,2026-04-12,Transportation,CAREEM RIDE,255.56,debit,25995.06,False
06abf5ce-c,CUSTFFBD20,2026-04-12,Subscriptions,NETFLIX.COM SUBSCRIPTION,328.6,debit,25666.46,False
b2203f91-0,CUSTFFBD20,2026-04-12,Healthcare,CLINIC VISIT FEE,161.15,debit,25505.31,False
93f515e7-5,CUSTFFBD20,2026-04-13,Transportation,CAREEM RIDE,67.86,debit,25437.45,False
3f7a5102-2,CUSTFFBD20,2026-04-14,Transportation,FUEL STATION PURCHASE,117.49,debit,25319.96,False
b05f3b00-7,CUSTFFBD20,2026-04-14,Dining/Restaurants,POS - LOCAL RESTAURANT,580.03,debit,24739.93,False
f1409834-d,CUSTFFBD20,2026-04-14,Healthcare,CLINIC VISIT FEE,67.33,debit,24672.6,False
c4138441-5,CUSTFFBD20,2026-04-15,Dining/Restaurants,CAFE PURCHASE,447.19,debit,24225.41,False
f165acf2-c,CUSTFFBD20,2026-04-17,Entertainment,NETFLIX PPV CHARGE,116.65,debit,24108.76,False
072e02a5-f,CUSTFFBD20,2026-04-17,Shopping,AMAZON.EG ORDER,249.05,debit,23859.71,False
9a6beb16-6,CUSTFFBD20,2026-04-18,Transportation,UBER *TRIP 768,592.67,debit,23267.04,False
84348ef0-f,CUSTFFBD20,2026-04-18,Savings Transfer,INTERNAL XFER - SAVINGS,133.51,debit,23133.53,False
2c6e1663-3,CUSTFFBD20,2026-04-19,Savings Transfer,INTERNAL XFER - SAVINGS,185.71,debit,22947.82,False
9853e0db-8,CUSTFFBD20,2026-04-20,Shopping,MALL PURCHASE - POS,43.4,debit,22904.42,False
239b5f10-4,CUSTFFBD20,2026-04-21,Groceries,CARREFOUR HYPERMARKET,530.67,debit,22373.75,False
336b3c4d-0,CUSTFFBD20,2026-04-21,Groceries,SPINNEYS #660,240.29,debit,22133.46,False
25b6175d-0,CUSTFFBD20,2026-04-21,Entertainment,GAMING STORE PURCHASE,293.57,debit,21839.89,False
809d2f1f-0,CUSTFFBD20,2026-04-22,Healthcare,LAB TEST PAYMENT,129.1,debit,21710.79,False
c462dbf1-f,CUSTFFBD20,2026-04-23,Dining/Restaurants,CAFE PURCHASE,108.91,debit,21601.88,False
680495bd-4,CUSTFFBD20,2026-05-01,Transportation,FUEL STATION PURCHASE,997.84,debit,20604.04,False
34078b65-8,CUSTFFBD20,2026-05-02,Salary,MONTHLY SALARY CREDIT,14400.0,credit,35004.04,False
d39d8a6e-2,CUSTFFBD20,2026-05-03,Shopping,MALL PURCHASE - POS,98.7,debit,34905.34,False
9e7367a2-2,CUSTFFBD20,2026-05-05,Rent/Installment,Home Loan Installment - NBE,4224.0,debit,30681.34,False
898b1bac-3,CUSTFFBD20,2026-05-05,Transportation,FUEL STATION PURCHASE,17.55,debit,30663.79,False
457f5b0a-7,CUSTFFBD20,2026-05-06,Dining/Restaurants,POS - LOCAL RESTAURANT,425.21,debit,30238.58,False
8f8ea737-7,CUSTFFBD20,2026-05-07,Dining/Restaurants,POS - LOCAL RESTAURANT,290.73,debit,29947.85,False
d55c88b9-6,CUSTFFBD20,2026-05-07,Entertainment,GAMING STORE PURCHASE,412.7,debit,29535.15,False
b2622f21-b,CUSTFFBD20,2026-05-09,Dining/Restaurants,CAFE PURCHASE,67.83,debit,29467.32,False
1c132602-c,CUSTFFBD20,2026-05-10,Entertainment,NETFLIX PPV CHARGE,252.37,debit,29214.95,False
6fcf5c92-4,CUSTFFBD20,2026-05-11,Utilities,WATER CO. AUTOPAY,782.76,debit,28432.19,False
3312f851-e,CUSTFFBD20,2026-05-12,Groceries,SPINNEYS #897,18.8,debit,28413.39,False
a752bd35-9,CUSTFFBD20,2026-05-12,Healthcare,CLINIC VISIT FEE,6.54,debit,28406.85,False
aa98d4c0-4,CUSTFFBD20,2026-05-16,Transportation,UBER *TRIP 132,62.76,debit,28344.09,False
177d34e4-7,CUSTFFBD20,2026-05-16,Subscriptions,NETFLIX.COM SUBSCRIPTION,365.84,debit,27978.25,False
1f3a1f01-b,CUSTFFBD20,2026-05-17,Entertainment,NETFLIX PPV CHARGE,69.04,debit,27909.21,False
e0332532-5,CUSTFFBD20,2026-05-18,Groceries,POS PURCHASE - LOCAL MARKET,367.4,debit,27541.81,False
8f89302a-9,CUSTFFBD20,2026-05-19,Healthcare,CLINIC VISIT FEE,35.8,debit,27506.01,False
a948e2f2-9,CUSTFFBD20,2026-05-19,Savings Transfer,TRANSFER TO SAVINGS ACCT,258.07,debit,27247.94,False
8cb54187-d,CUSTFFBD20,2026-05-20,Groceries,SPINNEYS #729,301.34,debit,26946.6,False
37853eed-3,CUSTFFBD20,2026-05-20,Groceries,SPINNEYS #107,88.75,debit,26857.85,False
c035acbb-5,CUSTFFBD20,2026-05-20,Entertainment,CINEMA TICKET PURCHASE,5.0,debit,26852.85,False
2346b763-e,CUSTFFBD20,2026-05-20,Shopping,MALL PURCHASE - POS,337.44,debit,26515.41,False
f66abc5b-b,CUSTFFBD20,2026-05-22,Dining/Restaurants,POS - LOCAL RESTAURANT,5.0,debit,26510.41,False
e9fb4a87-e,CUSTFFBD20,2026-05-23,Dining/Restaurants,MCDONALDS #274,342.31,debit,26168.1,False
8ab0ac75-1,CUSTFFBD20,2026-05-23,Healthcare,CLINIC VISIT FEE,245.99,debit,25922.11,False
cd50a29e-2,CUSTFFBD20,2026-05-24,Entertainment,CINEMA TICKET PURCHASE,21.11,debit,25901.0,False
7d09f6f8-c,CUSTFFBD20,2026-05-26,Groceries,POS PURCHASE - LOCAL MARKET,546.24,debit,25354.76,False
b35cb2ce-b,CUSTFFBD20,2026-05-26,Shopping,ONLINE STORE CHECKOUT,220.23,debit,25134.53,False
436bcf6a-3,CUSTFFBD20,2026-05-26,Healthcare,PHARMACY PURCHASE,163.24,debit,24971.29,False
b8703292-c,CUSTFFBD20,2026-05-26,Savings Transfer,INTERNAL XFER - SAVINGS,750.79,debit,24220.5,False
70caa7d9-a,CUSTFFBD20,2026-06-02,Salary,MONTHLY SALARY CREDIT,14400.0,credit,38620.5,False
9df12127-c,CUSTFFBD20,2026-06-02,Dining/Restaurants,MCDONALDS #438,192.59,debit,38427.91,False
39301648-e,CUSTFFBD20,2026-06-02,Shopping,AMAZON.EG ORDER,108.78,debit,38319.13,False
603df0b2-0,CUSTFFBD20,2026-06-03,Rent/Installment,Monthly Rent Transfer,4450.78,debit,33868.35,False
0b64face-f,CUSTFFBD20,2026-06-03,Dining/Restaurants,MCDONALDS #633,689.41,debit,33178.94,False
5823e0d0-7,CUSTFFBD20,2026-06-04,Entertainment,GAMING STORE PURCHASE,421.32,debit,32757.62,False
c243a930-2,CUSTFFBD20,2026-06-10,Utilities,Internet Bill - AUTOPAY,848.31,debit,31909.31,False
730aec7d-8,CUSTFFBD20,2026-06-10,Transportation,UBER *TRIP 466,500.32,debit,31408.99,False
be415282-9,CUSTFFBD20,2026-06-11,Shopping,MALL PURCHASE - POS,114.97,debit,31294.02,False
896cf205-9,CUSTFFBD20,2026-06-11,Savings Transfer,TRANSFER TO SAVINGS ACCT,146.27,debit,31147.75,False
463692c3-c,CUSTFFBD20,2026-06-13,Transportation,CAREEM RIDE,186.39,debit,30961.36,False
3fc3ae05-2,CUSTFFBD20,2026-06-13,Entertainment,NETFLIX PPV CHARGE,203.74,debit,30757.62,False
f409aa8f-c,CUSTFFBD20,2026-06-15,Entertainment,NETFLIX PPV CHARGE,55.95,debit,30701.67,False
e9c82b09-3,CUSTFFBD20,2026-06-17,Healthcare,LAB TEST PAYMENT,404.3,debit,30297.37,False
d3831655-b,CUSTFFBD20,2026-06-19,Transportation,FUEL STATION PURCHASE,59.16,debit,30238.21,False
ae9b0e64-1,CUSTFFBD20,2026-06-20,Groceries,SPINNEYS #620,900.33,debit,29337.88,False
527b1eaf-1,CUSTFFBD20,2026-06-20,Groceries,CARREFOUR HYPERMARKET,29.88,debit,29308.0,False
5385d35d-a,CUSTFFBD20,2026-06-21,Transportation,UBER *TRIP 371,278.34,debit,29029.66,False
3a281f5b-9,CUSTFFBD20,2026-06-22,Dining/Restaurants,POS - LOCAL RESTAURANT,120.11,debit,28909.55,False
84175a85-5,CUSTFFBD20,2026-06-23,Subscriptions,GYM MEMBERSHIP AUTOPAY,373.78,debit,28535.77,False
82dcd42a-0,CUSTFFBD20,2026-06-23,Savings Transfer,INTERNAL XFER - SAVINGS,392.78,debit,28142.99,False
2aae6475-6,CUSTFFBD20,2026-06-26,Entertainment,CINEMA TICKET PURCHASE,5.0,debit,28137.99,False
637bb265-9,CUSTFFBD20,2026-06-27,Groceries,SPINNEYS #463,350.08,debit,27787.91,False
1f9182e1-5,CUSTFFBD20,2026-06-27,Dining/Restaurants,MCDONALDS #616,69.33,debit,27718.58,False
5a488d02-5,CUSTFFBD20,2026-06-27,Shopping,ONLINE STORE CHECKOUT,389.37,debit,27329.21,False
0e8595a4-f,CUSTFFBD20,2026-06-27,Healthcare,CLINIC VISIT FEE,17.9,debit,27311.31,False
fa092ce5-5,CUSTFFBD20,2026-06-27,Savings Transfer,TRANSFER TO SAVINGS ACCT,405.17,debit,26906.14,False
2469f41d-d,CUST9C094C,2026-01-02,Entertainment,GAMING STORE PURCHASE,31.55,debit,4144.0,False
6de5348d-2,CUST9C094C,2026-01-02,Entertainment,GAMING STORE PURCHASE,210.86,debit,3933.14,False
3f977bc2-1,CUST9C094C,2026-01-03,Salary,MONTHLY SALARY CREDIT,12900.0,credit,16833.14,False
bed96749-3,CUST9C094C,2026-01-03,Dining/Restaurants,MCDONALDS #705,811.69,debit,16021.45,False
29f6060b-f,CUST9C094C,2026-01-05,Dining/Restaurants,CAFE PURCHASE,9.18,debit,16012.27,False
ae31d7e6-d,CUST9C094C,2026-01-05,Healthcare,LAB TEST PAYMENT,94.49,debit,15917.78,False
f39dc29e-6,CUST9C094C,2026-01-06,Healthcare,CLINIC VISIT FEE,210.81,debit,15706.97,False
5c669bc1-2,CUST9C094C,2026-01-09,Subscriptions,GYM MEMBERSHIP AUTOPAY,213.8,debit,15493.17,False
c59d5e85-9,CUST9C094C,2026-01-11,Savings Transfer,INTERNAL XFER - SAVINGS,5.0,debit,15488.17,False
aea9e9b7-3,CUST9C094C,2026-01-12,Rent/Installment,Monthly Rent Transfer,3888.7,debit,11599.47,False
f0d40efc-0,CUST9C094C,2026-01-12,Groceries,CARREFOUR HYPERMARKET,1241.9,debit,10357.57,False
404dfe63-1,CUST9C094C,2026-01-13,Groceries,POS PURCHASE - LOCAL MARKET,290.73,debit,10066.84,False
7efe13ff-8,CUST9C094C,2026-01-14,Transportation,FUEL STATION PURCHASE,181.13,debit,9885.71,False
d86c2db9-2,CUST9C094C,2026-01-16,Shopping,MALL PURCHASE - POS,515.57,debit,9370.14,False
221f2ff7-d,CUST9C094C,2026-01-18,Shopping,MALL PURCHASE - POS,35.47,debit,9334.67,False
ba2205d0-f,CUST9C094C,2026-01-19,Entertainment,NETFLIX PPV CHARGE,19.44,debit,9315.23,False
804075ee-7,CUST9C094C,2026-01-19,Savings Transfer,INTERNAL XFER - SAVINGS,847.84,debit,8467.39,False
56b415bd-2,CUST9C094C,2026-01-21,Utilities,ELECTRICITY BILL PMT,484.57,debit,7982.82,False
1c370f82-e,CUST9C094C,2026-01-23,Dining/Restaurants,MCDONALDS #869,5.0,debit,7977.82,False
626ea1ba-5,CUST9C094C,2026-01-23,Dining/Restaurants,POS - LOCAL RESTAURANT,76.99,debit,7900.83,False
b3bc1918-0,CUST9C094C,2026-01-23,Dining/Restaurants,MCDONALDS #714,276.2,debit,7624.63,False
ee2961a8-f,CUST9C094C,2026-01-24,Transportation,FUEL STATION PURCHASE,370.82,debit,7253.81,False
e72031a0-8,CUST9C094C,2026-02-01,Salary,MONTHLY SALARY CREDIT,12900.0,credit,20153.81,False
52f2314d-8,CUST9C094C,2026-02-02,Healthcare,CLINIC VISIT FEE,187.69,debit,19966.12,False
d9aa67b4-8,CUST9C094C,2026-02-02,Savings Transfer,INTERNAL XFER - SAVINGS,41.12,debit,19925.0,False
c15c773e-7,CUST9C094C,2026-02-03,Utilities,ELECTRICITY BILL PMT,421.39,debit,19503.61,False
730c0e38-7,CUST9C094C,2026-02-03,Entertainment,CINEMA TICKET PURCHASE,9.87,debit,19493.74,False
f30bf374-1,CUST9C094C,2026-02-04,Dining/Restaurants,CAFE PURCHASE,181.8,debit,19311.94,False
21bc7aef-1,CUST9C094C,2026-02-06,Groceries,SPINNEYS #465,361.67,debit,18950.27,False
da3a6eea-b,CUST9C094C,2026-02-08,Transportation,UBER *TRIP 909,34.54,debit,18915.73,False
162aa180-f,CUST9C094C,2026-02-09,Shopping,MALL PURCHASE - POS,68.94,debit,18846.79,False
3bbb33b2-1,CUST9C094C,2026-02-12,Entertainment,CINEMA TICKET PURCHASE,288.27,debit,18558.52,False
eb879678-1,CUST9C094C,2026-02-13,Healthcare,PHARMACY PURCHASE,9.42,debit,18549.1,False
8c2e7d16-e,CUST9C094C,2026-02-14,Transportation,FUEL STATION PURCHASE,122.92,debit,18426.18,False
7612878b-4,CUST9C094C,2026-02-16,Shopping,AMAZON.EG ORDER,126.55,debit,18299.63,False
d9315b7a-5,CUST9C094C,2026-02-18,Rent/Installment,Home Loan Installment - ONLINE,3903.54,debit,14396.09,False
a579ce2d-5,CUST9C094C,2026-02-18,Subscriptions,NETFLIX.COM SUBSCRIPTION,217.41,debit,14178.68,False
ac66977e-4,CUST9C094C,2026-02-19,Dining/Restaurants,CAFE PURCHASE,997.36,debit,13181.32,False
e42dfe9d-5,CUST9C094C,2026-02-20,Groceries,CARREFOUR HYPERMARKET,854.18,debit,12327.14,False
edb285c9-6,CUST9C094C,2026-02-20,Savings Transfer,INTERNAL XFER - SAVINGS,278.74,debit,12048.4,False
cdfd9d56-b,CUST9C094C,2026-02-23,Shopping,ONLINE STORE CHECKOUT,5.0,debit,12043.4,False
707412e0-b,CUST9C094C,2026-02-23,Shopping,AMAZON.EG ORDER,5.94,debit,12037.46,False
e3f7a490-2,CUST9C094C,2026-02-23,Healthcare,CLINIC VISIT FEE,39.35,debit,11998.11,False
160ea3b9-9,CUST9C094C,2026-02-26,Healthcare,LAB TEST PAYMENT,79.09,debit,11919.02,False
5bce2cdc-b,CUST9C094C,2026-02-27,Transportation,FUEL STATION PURCHASE,422.42,debit,11496.6,False
881f575d-4,CUST9C094C,2026-02-27,Shopping,AMAZON.EG ORDER,386.49,debit,11110.11,False
a7fdb6b5-4,CUST9C094C,2026-02-27,Savings Transfer,INTERNAL XFER - SAVINGS,562.95,debit,10547.16,False
a5946aad-d,CUST9C094C,2026-02-28,Groceries,POS PURCHASE - LOCAL MARKET,174.01,debit,10373.15,False
1e069941-7,CUST9C094C,2026-03-01,Salary,MONTHLY SALARY CREDIT,12900.0,credit,23273.15,False
f0a0c169-4,CUST9C094C,2026-03-02,Subscriptions,NETFLIX.COM SUBSCRIPTION,200.43,debit,23072.72,False
5359ddde-c,CUST9C094C,2026-03-03,Savings Transfer,TRANSFER TO SAVINGS ACCT,488.06,debit,22584.66,False
cc8abfaa-8,CUST9C094C,2026-03-04,Transportation,CAREEM RIDE,259.83,debit,22324.83,False
860b78ad-0,CUST9C094C,2026-03-04,Healthcare,CLINIC VISIT FEE,147.94,debit,22176.89,False
afd8b2f2-a,CUST9C094C,2026-03-05,Shopping,MALL PURCHASE - POS,369.38,debit,21807.51,False
adaa7534-a,CUST9C094C,2026-03-05,Savings Transfer,TRANSFER TO SAVINGS ACCT,35.03,debit,21772.48,False
ddf30e51-0,CUST9C094C,2026-03-07,Healthcare,PHARMACY PURCHASE,39.69,debit,21732.79,False
3761259b-f,CUST9C094C,2026-03-09,Shopping,AMAZON.EG ORDER,174.8,debit,21557.99,False
3cadb9d6-b,CUST9C094C,2026-03-10,Groceries,SPINNEYS #515,880.49,debit,20677.5,False
62b9c8dc-8,CUST9C094C,2026-03-11,Healthcare,PHARMACY PURCHASE,48.24,debit,20629.26,False
a6fedc45-1,CUST9C094C,2026-03-12,Entertainment,NETFLIX PPV CHARGE,56.28,debit,20572.98,False
fd99d6c7-c,CUST9C094C,2026-03-12,Healthcare,LAB TEST PAYMENT,90.98,debit,20482.0,False
ce225a6e-7,CUST9C094C,2026-03-13,Transportation,UBER *TRIP 723,194.06,debit,20287.94,False
0639ad58-f,CUST9C094C,2026-03-13,Dining/Restaurants,POS - LOCAL RESTAURANT,155.52,debit,20132.42,False
d8e5cf7e-a,CUST9C094C,2026-03-13,Entertainment,GAMING STORE PURCHASE,37.35,debit,20095.07,False
ad7015d7-b,CUST9C094C,2026-03-16,Shopping,AMAZON.EG ORDER,26.02,debit,20069.05,False
0e7a58ee-7,CUST9C094C,2026-03-18,Dining/Restaurants,POS - LOCAL RESTAURANT,1130.23,debit,18938.82,False
96778441-2,CUST9C094C,2026-03-19,Transportation,UBER *TRIP 237,55.38,debit,18883.44,False
1bfce63e-6,CUST9C094C,2026-03-20,Groceries,CARREFOUR HYPERMARKET,66.53,debit,18816.91,False
0baa99ac-1,CUST9C094C,2026-03-21,Entertainment,CINEMA TICKET PURCHASE,61.87,debit,18755.04,False
88341ff6-5,CUST9C094C,2026-03-22,Rent/Installment,ACH DEBIT - RENT PAYMENT,4373.46,debit,14381.58,False
7dee1601-2,CUST9C094C,2026-03-23,Transportation,CAREEM RIDE,15.25,debit,14366.33,False
84fffde2-a,CUST9C094C,2026-03-23,Shopping,AMAZON.EG ORDER,10.51,debit,14355.82,False
1c3e6d02-d,CUST9C094C,2026-03-24,Savings Transfer,TRANSFER TO SAVINGS ACCT,35.16,debit,14320.66,False
40355639-c,CUST9C094C,2026-03-26,Groceries,SPINNEYS #299,457.05,debit,13863.61,False
19dcf713-9,CUST9C094C,2026-03-26,Entertainment,GAMING STORE PURCHASE,137.51,debit,13726.1,False
b4b5cecb-8,CUST9C094C,2026-03-27,Savings Transfer,TRANSFER TO SAVINGS ACCT,274.2,debit,13451.9,False
c83b2919-e,CUST9C094C,2026-03-28,Utilities,Internet Bill - AUTOPAY,448.69,debit,13003.21,False
3a3c3569-6,CUST9C094C,2026-04-02,Salary,MONTHLY SALARY CREDIT,12900.0,credit,25903.21,False
33600e28-6,CUST9C094C,2026-04-04,Transportation,UBER *TRIP 537,195.48,debit,25707.73,False
28318e37-0,CUST9C094C,2026-04-04,Savings Transfer,TRANSFER TO SAVINGS ACCT,289.65,debit,25418.08,False
4c3990b0-b,CUST9C094C,2026-04-05,Transportation,UBER *TRIP 194,165.77,debit,25252.31,False
835ec5c8-5,CUST9C094C,2026-04-05,Dining/Restaurants,POS - LOCAL RESTAURANT,43.31,debit,25209.0,False
94409f05-5,CUST9C094C,2026-04-05,Shopping,ONLINE STORE CHECKOUT,86.63,debit,25122.37,False
7ce2de0d-7,CUST9C094C,2026-04-05,Healthcare,LAB TEST PAYMENT,251.19,debit,24871.18,False
e6bec4bb-b,CUST9C094C,2026-04-07,Savings Transfer,TRANSFER TO SAVINGS ACCT,48.1,debit,24823.08,False
f388664b-f,CUST9C094C,2026-04-08,Shopping,MALL PURCHASE - POS,102.28,debit,24720.8,False
c70bf1e0-1,CUST9C094C,2026-04-09,Utilities,Internet Bill - NBE,488.74,debit,24232.06,False
f149fd64-1,CUST9C094C,2026-04-09,Groceries,POS PURCHASE - LOCAL MARKET,276.25,debit,23955.81,False
ec55e651-a,CUST9C094C,2026-04-11,Shopping,AMAZON.EG ORDER,93.97,debit,23861.84,False
82525db0-2,CUST9C094C,2026-04-13,Healthcare,CLINIC VISIT FEE,5.0,debit,23856.84,False
720adab9-6,CUST9C094C,2026-04-13,Healthcare,LAB TEST PAYMENT,86.75,debit,23770.09,False
dd2cd67a-a,CUST9C094C,2026-04-16,Transportation,FUEL STATION PURCHASE,67.35,debit,23702.74,False
9fa262b6-5,CUST9C094C,2026-04-16,Entertainment,NETFLIX PPV CHARGE,26.2,debit,23676.54,False
29ae4be1-b,CUST9C094C,2026-04-17,Entertainment,GAMING STORE PURCHASE,50.98,debit,23625.56,False
2c22fddd-b,CUST9C094C,2026-04-17,Shopping,ONLINE STORE CHECKOUT,253.94,debit,23371.62,False
09ae38b9-e,CUST9C094C,2026-04-18,Groceries,SPINNEYS #624,1158.39,debit,22213.23,False
eb18c428-b,CUST9C094C,2026-04-18,Shopping,AMAZON.EG ORDER,44.22,debit,22169.01,False
f6ca17e6-4,CUST9C094C,2026-04-20,Savings Transfer,TRANSFER TO SAVINGS ACCT,340.45,debit,21828.56,False
e8d08d06-3,CUST9C094C,2026-04-22,Entertainment,NETFLIX PPV CHARGE,139.91,debit,21688.65,False
572f2ff4-d,CUST9C094C,2026-04-23,Savings Transfer,INTERNAL XFER - SAVINGS,20.25,debit,21668.4,False
109bc56c-2,CUST9C094C,2026-04-24,Rent/Installment,ACH DEBIT - RENT PAYMENT,4586.21,debit,17082.19,False
9bf43156-e,CUST9C094C,2026-04-24,Transportation,FUEL STATION PURCHASE,73.35,debit,17008.84,False
c21b1828-e,CUST9C094C,2026-04-24,Subscriptions,GYM MEMBERSHIP AUTOPAY,193.88,debit,16814.96,False
8366f056-b,CUST9C094C,2026-04-25,Entertainment,GAMING STORE PURCHASE,5.0,debit,16809.96,False
f3cc6ca5-5,CUST9C094C,2026-04-25,Savings Transfer,TRANSFER TO SAVINGS ACCT,166.49,debit,16643.47,False
3839354b-8,CUST9C094C,2026-04-26,Dining/Restaurants,CAFE PURCHASE,1042.58,debit,15600.89,False
b6ce0039-c,CUST9C094C,2026-04-28,Transportation,CAREEM RIDE,89.36,debit,15511.53,False
f9e4c58b-a,CUST9C094C,2026-04-28,Entertainment,CINEMA TICKET PURCHASE,50.91,debit,15460.62,False
f4b71744-e,CUST9C094C,2026-05-03,Salary,MONTHLY SALARY CREDIT,12900.0,credit,28360.62,False
fa63cb48-d,CUST9C094C,2026-05-03,Rent/Installment,Home Loan Installment - AUTOPAY,4571.02,debit,23789.6,False
c4766bc0-a,CUST9C094C,2026-05-04,Subscriptions,SPOTIFY AB,192.91,debit,23596.69,False
3e95b8d0-7,CUST9C094C,2026-05-05,Entertainment,CINEMA TICKET PURCHASE,13.71,debit,23582.98,False
0574e91c-b,CUST9C094C,2026-05-06,Shopping,AMAZON.EG ORDER,96.68,debit,23486.3,False
731a150a-4,CUST9C094C,2026-05-07,Groceries,CARREFOUR HYPERMARKET,379.98,debit,23106.32,False
3481c3f2-a,CUST9C094C,2026-05-08,Entertainment,GAMING STORE PURCHASE,56.15,debit,23050.17,False
78ba2f9a-a,CUST9C094C,2026-05-09,Entertainment,CINEMA TICKET PURCHASE,50.78,debit,22999.39,False
0acab01f-4,CUST9C094C,2026-05-10,Entertainment,GAMING STORE PURCHASE,17.78,debit,22981.61,False
ee82c6d1-c,CUST9C094C,2026-05-10,Healthcare,CLINIC VISIT FEE,186.18,debit,22795.43,False
1b359736-6,CUST9C094C,2026-05-11,Shopping,MALL PURCHASE - POS,32.72,debit,22762.71,False
bcf8ae27-2,CUST9C094C,2026-05-12,Dining/Restaurants,CAFE PURCHASE,282.13,debit,22480.58,False
736f7a2b-c,CUST9C094C,2026-05-13,Groceries,SPINNEYS #460,488.71,debit,21991.87,False
67b0cf9f-1,CUST9C094C,2026-05-13,Savings Transfer,TRANSFER TO SAVINGS ACCT,5.0,debit,21986.87,False
6a67a1ca-0,CUST9C094C,2026-05-15,Groceries,SPINNEYS #377,323.64,debit,21663.23,False
18e2559f-e,CUST9C094C,2026-05-15,Transportation,UBER *TRIP 194,40.51,debit,21622.72,False
0ee74277-b,CUST9C094C,2026-05-15,Shopping,AMAZON.EG ORDER,474.17,debit,21148.55,False
bcbfc42e-8,CUST9C094C,2026-05-15,Healthcare,PHARMACY PURCHASE,67.84,debit,21080.71,False
c9c1e589-a,CUST9C094C,2026-05-19,Entertainment,CINEMA TICKET PURCHASE,117.0,debit,20963.71,False
f0636d26-0,CUST9C094C,2026-05-20,Transportation,CAREEM RIDE,350.17,debit,20613.54,False
a7306cd2-7,CUST9C094C,2026-05-21,Utilities,ELECTRICITY BILL PMT,435.83,debit,20177.71,False
3ad54726-7,CUST9C094C,2026-05-23,Dining/Restaurants,POS - LOCAL RESTAURANT,93.81,debit,20083.9,False
49858425-6,CUST9C094C,2026-05-23,Dining/Restaurants,POS - LOCAL RESTAURANT,371.69,debit,19712.21,False
cb61e80a-2,CUST9C094C,2026-05-24,Dining/Restaurants,CAFE PURCHASE,499.14,debit,19213.07,False
7bd1a432-d,CUST9C094C,2026-05-25,Transportation,UBER *TRIP 864,66.75,debit,19146.32,False
1c621990-3,CUST9C094C,2026-05-26,Transportation,FUEL STATION PURCHASE,134.16,debit,19012.16,False
7e5ab1ad-6,CUST9C094C,2026-05-26,Savings Transfer,TRANSFER TO SAVINGS ACCT,497.22,debit,18514.94,False
963c0f03-6,CUST9C094C,2026-05-27,Savings Transfer,TRANSFER TO SAVINGS ACCT,29.07,debit,18485.87,False
3b8b0801-6,CUST9C094C,2026-05-28,Groceries,SPINNEYS #199,182.49,debit,18303.38,False
d257970a-1,CUST9C094C,2026-05-28,Healthcare,CLINIC VISIT FEE,81.09,debit,18222.29,False
8fcff5b3-1,CUST9C094C,2026-05-28,Savings Transfer,TRANSFER TO SAVINGS ACCT,350.83,debit,17871.46,False
3af8ad00-7,CUST9C094C,2026-06-01,Groceries,SPINNEYS #839,282.27,debit,17589.19,False
04b7e540-0,CUST9C094C,2026-06-02,Salary,MONTHLY SALARY CREDIT,12900.0,credit,30489.19,False
56b2970f-c,CUST9C094C,2026-06-03,Transportation,UBER *TRIP 633,69.37,debit,30419.82,False
d624d911-9,CUST9C094C,2026-06-03,Healthcare,PHARMACY PURCHASE,112.17,debit,30307.65,False
9946e367-5,CUST9C094C,2026-06-03,Healthcare,CLINIC VISIT FEE,61.58,debit,30246.07,False
1a9baa24-6,CUST9C094C,2026-06-03,Healthcare,LAB TEST PAYMENT,137.08,debit,30108.99,False
5a5826e8-b,CUST9C094C,2026-06-04,Shopping,AMAZON.EG ORDER,108.53,debit,30000.46,False
0b28e114-f,CUST9C094C,2026-06-07,Shopping,ONLINE STORE CHECKOUT,184.86,debit,29815.6,False
8614a45a-a,CUST9C094C,2026-06-08,Transportation,UBER *TRIP 286,244.74,debit,29570.86,False
b3119835-4,CUST9C094C,2026-06-08,Shopping,MALL PURCHASE - POS,43.03,debit,29527.83,False
659fc8cf-0,CUST9C094C,2026-06-09,Transportation,FUEL STATION PURCHASE,89.98,debit,29437.85,False
e2c79860-5,CUST9C094C,2026-06-09,Transportation,FUEL STATION PURCHASE,140.1,debit,29297.75,False
fe11bcbe-3,CUST9C094C,2026-06-11,Transportation,FUEL STATION PURCHASE,72.14,debit,29225.61,False
